"positionId","amount","eventTime"
"8974","47.63","1543959732878"
"8975","38.97","1543993148852"
"8975","77.78","1543999310610"
"8975","93.37","1543949847254"
"8975","44.75","1543993855832"
"8976","29.62","1543956552972"
"8976","40.64","1543942874026"
"8976","20.15","1544006868364"
"8976","5.32","1544013387844"
"8977","74.69","1544022325968"
"8977","77.25","1543987100162"
"8977","72.21","1544014351744"
"8977","29.20","1543944466273"
"8977","57.87","1544018541658"
"8977","22.88","1544001602919"
"8978","69.45","1543970231805"
"8978","73.58","1543942304623"
"8979","19.90","1544008344234"
"8979","38.97","1543995462747"
"8979","72.06","1544021841980"
"8979","44.19","1543942986861"
"8979","79.98","1544022377858"
"8980","31.26","1543955814654"
"8980","16.72","1543964388075"
"8980","23.99","1544022509912"
"8980","71.05","1544000667171"
"8980","2.54","1544022603028"
"8981","35.77","1543982779864"
"8981","48.28","1543941443986"
"8982","59.08","1543970689600"
"8982","92.42","1544023600033"
"8982","83.69","1543976398725"
"8983","33.73","1543987938447"
"8983","78.59","1543987328494"
"8983","39.22","1543974706825"
"8983","71.85","1543995311182"
"8983","13.75","1543964652555"
"8983","27.90","1544018812606"
"8984","52.95","1543973148790"
"8984","76.62","1544008991992"
"8984","47.55","1543996666680"
"8984","80.00","1544013785356"
"8984","23.84","1543992080621"
"8984","22.45","1544004149149"
"8985","97.05","1543947231350"
"8985","88.27","1543965435794"
"8985","49.86","1543940747523"
"8986","75.35","1543994617701"
"8986","6.29","1544019693926"
"8987","82.11","1544021491024"
"8987","25.72","1543971096138"
"8987","64.50","1543995329876"
"8987","5.77","1543973634063"
"8987","1.64","1543952854548"
"8987","66.78","1543947283040"
"8988","65.39","1543968331249"
"8988","86.99","1543972534983"
"8988","1.27","1543957616226"
"8989","1.16","1543972126295"
"8989","48.59","1543953345786"
"8989","16.78","1543975086659"
"8990","71.53","1543961994050"
"8990","20.39","1543988655269"
"8990","90.99","1543985456216"
"8991","11.41","1543963930693"
"8991","20.27","1543946756422"
"8992","87.79","1543980339933"
"8992","10.60","1543956740513"
"8992","26.36","1543986102452"
"8993","99.69","1543940856756"
"8993","71.75","1544008615888"
"8993","99.82","1544008794027"
"8993","59.91","1544002159278"
"8993","11.51","1543948245597"
"8994","20.89","1544001131562"
"8994","73.67","1543985252406"
"8994","16.10","1543957624888"
"8994","17.91","1543948267447"
"8994","4.38","1543969322694"
"8994","52.66","1544003741320"
"8995","79.74","1543969449650"
"8995","40.80","1543951752979"
"8995","75.20","1543964904013"
"8995","82.30","1543940835219"
"8996","42.34","1544019995569"
"8996","79.90","1544016735716"
"8997","26.67","1544014276616"
"8997","32.95","1544008784887"
"8997","25.79","1543958912440"
"8997","62.18","1543962395675"
"8998","65.44","1543942393526"
"8998","57.23","1544025208202"
"8999","37.89","1543970705076"
"8999","25.98","1543987673531"
"9000","32.69","1544021385284"
"9000","19.02","1544000959250"
"9000","63.45","1543993689226"
"9000","15.69","1543967474582"
"9001","8.30","1543974885484"
"9001","60.46","1544025814502"
"9002","12.79","1543975993112"
"9002","75.32","1544001845728"
"9002","8.43","1544003290729"
"9002","7.21","1544018208105"
"9002","36.39","1544008889666"
"9002","6.72","1543952751637"
"9003","36.88","1543953532409"
"9003","34.40","1543959084816"
"9004","64.21","1543944661028"
"9004","77.00","1543977656610"
"9004","53.49","1544018520827"
"9004","49.13","1543991423817"
"9004","19.04","1543993612275"
"9004","77.87","1543943614809"
"9005","6.65","1543974256077"
"9005","83.78","1543951997177"
"9005","50.47","1543980025654"
"9005","41.87","1543974640071"
"9005","58.51","1544023209574"
"9006","1.25","1544003953194"
"9006","83.89","1544016356990"
"9007","24.89","1543981030213"
"9007","55.42","1544003662666"
"9007","62.56","1543948322450"
"9007","46.67","1543949068583"
"9007","14.23","1543954365204"
"9007","6.95","1543949232945"
"9008","53.58","1543969101997"
"9008","21.43","1543956752464"
"9008","91.08","1544001971871"
"9008","58.64","1544024328128"
"9008","57.39","1543977420431"
"9009","49.49","1543960215469"
"9009","18.79","1544007365201"
"9009","8.90","1543966176787"
"9010","82.72","1544019718993"
"9010","27.09","1543949345642"
"9011","34.31","1543970169120"
"9011","13.10","1544014970771"
"9011","72.76","1543969545956"
"9011","75.84","1543944224339"
"9012","33.65","1544011208152"
"9012","12.31","1544004896316"
"9012","26.42","1544003166655"
"9013","85.64","1543994769271"
"9013","19.15","1544006576254"
"9013","52.43","1544021946141"
"9013","57.44","1544020208405"
"9013","61.10","1544012765255"
"9013","23.47","1543963254011"
"9014","56.64","1544019427215"
"9014","44.73","1543999169027"
"9014","36.15","1543957666502"
"9014","57.19","1543963570321"
"9014","96.22","1543967722263"
"9015","58.68","1543980038805"
"9015","77.38","1543959771405"
"9015","77.97","1543946303342"
"9016","42.63","1543984966232"
"9016","56.51","1543979929971"
"9016","18.42","1543983827858"
"9016","73.29","1544011224726"
"9017","52.60","1544009729018"
"9017","70.57","1543997093859"
"9017","35.58","1543958456302"
"9017","43.71","1543957528008"
"9017","33.32","1544024916414"
"9018","77.32","1543951497108"
"9018","48.55","1544022130966"
"9018","8.41","1543992565237"
"9019","13.96","1544012399795"
"9019","84.95","1543967217757"
"9020","36.14","1544019237564"
"9020","21.59","1543968875579"
"9020","73.45","1544001782014"
"9020","92.82","1543977413056"
"9020","96.03","1543981005476"
"9021","61.82","1543948780538"
"9021","13.35","1544000435200"
"9022","99.85","1543972489007"
"9022","30.79","1543960759393"
"9022","59.93","1543967650828"
"9022","3.31","1543954556450"
"9022","69.25","1543978654712"
"9022","57.65","1544019376299"
"9023","99.28","1543974023984"
"9023","58.39","1543991682345"
"9023","4.20","1543996196562"
"9023","95.94","1544024308826"
"9023","89.90","1544002146765"
"9024","70.62","1543950589865"
"9024","45.08","1544011967138"
"9024","66.80","1543958473116"
"9024","50.58","1544015952123"
"9024","19.69","1543996022389"
"9025","46.94","1543941962987"
"9025","43.33","1543941962422"
"9025","42.06","1543964824741"
"9025","37.17","1543976522652"
"9026","4.70","1543983244303"
"9026","58.94","1544011620053"
"9026","78.40","1543974790474"
"9026","99.78","1543983798501"
"9026","39.26","1543951473033"
"9026","63.51","1543973954582"
"9027","73.16","1544003562978"
"9027","72.29","1543995501752"
"9027","20.55","1543973450991"
"9027","68.62","1543967236081"
"9027","70.15","1544023414304"
"9027","46.54","1544025475209"
"9028","7.03","1543978438771"
"9028","77.22","1543946893527"
"9028","32.40","1544006156077"
"9029","27.29","1543948297628"
"9029","73.14","1543990820486"
"9029","3.67","1543980770856"
"9029","7.53","1543996893309"
"9030","27.30","1543998457331"
"9030","73.60","1544016585426"
"9030","34.24","1543954120363"
"9031","4.54","1544017854724"
"9031","82.93","1543963779794"
"9031","16.42","1543974988632"
"9031","72.91","1544017459362"
"9032","24.95","1544023788012"
"9032","68.55","1543947459070"
"9032","4.94","1544006372719"
"9032","3.76","1543998877274"
"9032","15.44","1544005494837"
"9033","71.61","1543976079305"
"9033","13.94","1544001477854"
"9033","83.16","1543948469476"
"9033","50.78","1543959165661"
"9033","91.11","1544022626231"
"9033","77.01","1543964169489"
"9034","81.77","1544024806028"
"9034","13.29","1543986745957"
"9034","51.96","1543963447996"
"9034","65.65","1543982340204"
"9034","78.00","1543956959406"
"9034","74.40","1543997889581"
"9035","43.76","1543957556718"
"9035","81.54","1543960347719"
"9035","16.76","1543977409770"
"9035","43.75","1543988347655"
"9035","84.51","1543946333184"
"9036","34.72","1543987148103"
"9036","22.08","1543948163939"
"9036","48.79","1543967097254"
"9037","77.66","1543971283451"
"9037","14.51","1544011008953"
"9037","76.24","1543982451660"
"9037","15.47","1543949621884"
"9038","2.00","1543981984208"
"9038","80.40","1543994951386"
"9038","40.55","1543996359619"
"9038","82.12","1543985840631"
"9038","81.36","1543999563483"
"9039","14.16","1543964765837"
"9039","25.39","1544008999071"
"9039","31.50","1543966420972"
"9039","46.19","1543972226239"
"9039","55.39","1543971647793"
"9039","65.27","1543984545953"
"9040","69.19","1544009519903"
"9040","7.15","1543982871582"
"9041","79.35","1543990981139"
"9041","66.91","1543967690131"
"9041","73.31","1544020411656"
"9042","89.36","1544005473411"
"9042","68.35","1543994450071"
"9042","99.08","1543965848939"
"9042","54.36","1543948419000"
"9042","80.15","1543977647397"
"9042","87.45","1543978052738"
"9043","64.30","1543950415612"
"9043","80.26","1543974547692"
"9043","56.64","1543986063118"
"9043","46.85","1543971334518"
"9043","6.31","1543946802965"
"9043","21.77","1544018770855"
"9044","42.94","1543967198007"
"9044","75.05","1544022384678"
"9044","79.75","1544024456944"
"9044","68.85","1543954501735"
"9044","80.63","1544007911004"
"9044","6.82","1543951241266"
"9045","92.56","1544010109944"
"9045","61.27","1544001997302"
"9045","98.10","1543970529511"
"9045","84.22","1543942262238"
"9045","80.62","1543978587441"
"9045","71.71","1543977576805"
"9046","67.86","1543954859880"
"9046","58.09","1543976768245"
"9047","63.48","1543984501226"
"9047","71.66","1544012353253"
"9048","10.28","1543980822591"
"9048","10.64","1543971666956"
"9048","58.33","1543982659196"
"9048","63.38","1544014414352"
"9049","88.79","1543999099148"
"9049","94.90","1543960404271"
"9049","46.70","1544007428935"
"9050","26.08","1543969799518"
"9050","24.72","1544018773393"
"9050","72.13","1543943240933"
"9050","14.31","1543982296150"
"9051","32.09","1543971954168"
"9051","11.06","1543958578558"
"9051","98.49","1544008805935"
"9051","88.80","1543945222079"
"9051","13.12","1543948282910"
"9052","99.96","1543946280045"
"9052","48.21","1543986386129"
"9052","82.94","1543962567665"
"9052","65.22","1543994147506"
"9052","55.80","1543941462979"
"9053","44.67","1544010266622"
"9053","44.14","1543970863405"
"9054","5.49","1543998881209"
"9054","71.29","1544007749999"
"9054","27.82","1543946430162"
"9054","58.04","1544021779694"
"9055","6.29","1544003275526"
"9055","43.64","1543970631850"
"9055","80.66","1543969793544"
"9055","28.14","1543951482736"
"9055","8.91","1543965744748"
"9056","76.03","1543947659323"
"9056","68.42","1543948306254"
"9056","89.32","1543965888855"
"9056","64.54","1544004572018"
"9057","7.64","1543945439626"
"9057","35.00","1544023610487"
"9057","32.31","1543946063974"
"9057","19.95","1543962930054"
"9058","87.64","1544017192755"
"9058","20.06","1543990484040"
"9058","16.40","1543953235949"
"9058","96.66","1543975243065"
"9058","35.72","1543968908183"
"9058","71.78","1543948569880"
"9059","98.91","1543963108444"
"9059","75.65","1543982577056"
"9059","19.58","1543983642517"
"9059","8.64","1543970862193"
"9060","54.25","1543972235110"
"9060","3.13","1543990826509"
"9060","86.83","1543940444095"
"9060","84.04","1544010470401"
"9060","81.22","1544010468017"
"9061","51.92","1544003077066"
"9061","26.75","1543944536550"
"9061","32.00","1543993795895"
"9061","95.20","1543958272750"
"9062","67.94","1543972131891"
"9062","81.00","1543951510951"
"9062","50.19","1543956771664"
"9062","26.42","1543946164240"
"9062","33.86","1543953173394"
"9063","96.40","1544015015532"
"9063","61.12","1543983341283"
"9063","80.57","1544013795590"
"9063","9.66","1544017346456"
"9063","78.32","1543968361236"
"9063","33.74","1543950269525"
"9064","84.09","1543987495043"
"9064","75.42","1544022527541"
"9064","73.05","1544002511249"
"9065","42.60","1543944952650"
"9065","34.23","1544021115323"
"9065","32.53","1543945411516"
"9065","61.53","1543965182703"
"9065","59.06","1543987883597"
"9065","31.37","1543970637574"
"9066","66.70","1543977536130"
"9066","58.98","1543950999058"
"9066","46.45","1544024989839"
"9066","41.09","1543987560093"
"9066","81.07","1544024928506"
"9067","26.32","1544015444712"
"9067","87.95","1543944682757"
"9068","75.11","1543999630766"
"9068","19.21","1543975191699"
"9068","47.22","1543967750598"
"9068","1.80","1543966788485"
"9069","81.40","1543973423720"
"9069","21.77","1543940761047"
"9069","93.88","1543971628312"
"9069","37.41","1544005601040"
"9069","10.47","1543983600456"
"9069","25.04","1544003913726"
"9070","69.58","1544023250137"
"9070","29.08","1543963467770"
"9070","88.34","1544025102092"
"9070","93.35","1543940924419"
"9070","4.69","1543950976179"
"9070","90.39","1544000455598"
"9071","19.76","1543975178897"
"9071","99.10","1544015914655"
"9071","22.42","1543982545081"
"9071","61.48","1544025755835"
"9071","55.27","1543950220306"
"9072","61.16","1543976510374"
"9072","85.62","1543986090805"
"9073","92.83","1544012520765"
"9073","94.96","1544003148649"
"9073","86.07","1544020682728"
"9073","54.36","1544004247368"
"9073","49.26","1543992596763"
"9073","53.42","1544024309603"
"9074","10.58","1543956673144"
"9074","67.11","1543989280126"
"9074","96.40","1543942453860"
"9074","25.44","1544013886330"
"9074","15.78","1543961539183"
"9075","6.94","1543968831017"
"9075","34.83","1544017295646"
"9075","78.14","1543994548016"
"9075","10.02","1543940835904"
"9075","53.24","1544015907736"
"9076","44.29","1543959341095"
"9076","89.90","1543949743233"
"9077","50.76","1543979961453"
"9077","82.37","1544006810063"
"9078","39.80","1543993633078"
"9078","93.76","1543965675268"
"9079","17.65","1544010791467"
"9079","96.49","1544006184803"
"9079","18.64","1543963842882"
"9079","91.09","1543962208517"
"9080","98.79","1544011333726"
"9080","73.88","1543995047128"
"9080","39.95","1543996771611"
"9081","72.59","1543943996334"
"9081","40.54","1543958729222"
"9082","19.44","1544020093052"
"9082","47.45","1544019399798"
"9082","62.08","1543999981812"
"9082","42.59","1543975642165"
"9083","95.72","1544016721450"
"9083","58.46","1543999996680"
"9083","16.07","1543961145312"
"9083","74.69","1543971601079"
"9083","26.41","1543968798144"
"9084","54.58","1543964667701"
"9084","46.14","1544025761256"
"9084","82.35","1543979917735"
"9084","94.29","1543977024270"
"9085","58.31","1543960156529"
"9085","80.18","1543950556270"
"9085","32.94","1543955735017"
"9085","50.38","1543961382728"
"9085","34.98","1543973470459"
"9086","21.46","1543965120808"
"9086","4.89","1544001553613"
"9086","51.66","1544005870188"
"9086","43.05","1543963483102"
"9087","89.91","1544024443080"
"9087","33.37","1543983704053"
"9087","85.34","1543997310325"
"9087","85.54","1543973205808"
"9088","3.62","1543951878048"
"9088","11.18","1543966972282"
"9088","29.66","1543971469889"
"9089","15.34","1544020335723"
"9089","83.90","1543955566216"
"9089","87.75","1543979860247"
"9090","68.85","1544022798623"
"9090","76.57","1544001280085"
"9091","33.78","1544020085290"
"9091","31.83","1543985507640"
"9092","33.55","1544009005148"
"9092","43.36","1543960655593"
"9092","7.95","1544002915402"
"9093","63.34","1543997108920"
"9093","76.47","1544019058204"
"9093","27.63","1543986421481"
"9093","83.91","1543985746882"
"9093","93.56","1543974537776"
"9093","29.81","1543955757246"
"9094","85.59","1544013116525"
"9094","68.45","1543952520116"
"9094","35.26","1543943762571"
"9094","28.80","1544010679875"
"9095","33.93","1543949277055"
"9095","58.14","1544017797682"
"9095","66.28","1543980409322"
"9096","58.64","1544015009155"
"9096","18.45","1544025533797"
"9096","33.80","1543967916685"
"9096","5.19","1543961803496"
"9097","94.91","1543966682178"
"9097","10.74","1543970705382"
"9097","22.11","1544000376416"
"9097","48.01","1544025393380"
"9097","51.96","1543994787955"
"9098","8.66","1543964434237"
"9098","90.05","1543979425793"
"9099","45.06","1543958104973"
"9099","32.73","1543989614173"
"9099","79.39","1543996219307"
"9099","97.99","1543964344027"
"9099","61.24","1543950004901"
"9100","41.84","1544019508775"
"9100","82.31","1543982534167"
"9100","51.61","1543954047471"
"9100","1.57","1543981982072"
"9101","41.86","1544005942900"
"9101","54.07","1543940125947"
"9101","2.29","1543979261370"
"9101","38.23","1543986357657"
"9101","29.16","1543972477695"
"9102","52.28","1543952858031"
"9102","9.03","1543960216068"
"9102","25.89","1543942128506"
"9102","60.21","1543992833553"
"9102","46.85","1543978281648"
"9103","44.36","1544012140466"
"9103","84.54","1543960081987"
"9104","24.67","1543973014480"
"9104","65.84","1543996781204"
"9105","82.24","1543971785218"
"9105","93.58","1543976469247"
"9105","6.73","1543976951670"
"9105","99.91","1543988544676"
"9105","47.77","1544012031602"
"9105","20.02","1544012269071"
"9106","67.71","1543964342035"
"9106","25.30","1543950948990"
"9106","10.63","1543970247778"
"9106","95.35","1543979689948"
"9106","17.57","1543993452400"
"9107","88.16","1543982696097"
"9107","3.80","1543971472985"
"9107","79.31","1544001942869"
"9107","95.51","1543978390040"
"9107","36.24","1544003600035"
"9107","91.99","1543987245078"
"9108","85.34","1544010095221"
"9108","89.30","1543952331721"
"9108","72.15","1543994580678"
"9108","55.30","1543988971434"
"9108","10.77","1543956352551"
"9109","79.98","1543975508967"
"9109","79.56","1543991555793"
"9109","44.44","1543951842211"
"9110","48.90","1543962951583"
"9110","63.14","1543951099637"
"9111","18.88","1543965397937"
"9111","49.44","1543988666380"
"9111","95.97","1543948979880"
"9111","22.50","1543969576563"
"9111","77.91","1543994535642"
"9112","21.70","1544015475837"
"9112","44.17","1544020500510"
"9112","39.44","1543982162062"
"9113","18.07","1543946721978"
"9113","61.19","1543999541046"
"9113","66.57","1543999366048"
"9113","76.85","1543967675349"
"9113","56.03","1543996744904"
"9114","2.35","1543971041494"
"9114","79.84","1543959222932"
"9114","98.94","1543943743999"
"9114","11.78","1544017522085"
"9114","46.69","1544010304846"
"9115","17.93","1544004688109"
"9115","6.87","1543986575497"
"9115","46.36","1544009147169"
"9115","65.31","1544012522047"
"9115","86.81","1544011083716"
"9115","8.04","1543941176908"
"9116","62.93","1543944265711"
"9116","44.84","1543986765935"
"9117","38.22","1543951200766"
"9117","45.22","1543977044721"
"9117","95.91","1543970832866"
"9117","17.13","1543960975575"
"9117","55.84","1543945607098"
"9118","40.67","1544019987808"
"9118","97.86","1543980900809"
"9118","43.20","1543955530166"
"9118","22.71","1543953736236"
"9119","96.42","1543951961252"
"9119","33.34","1543968814462"
"9119","54.60","1543977814454"
"9119","1.18","1543968811878"
"9119","10.84","1544023891217"
"9119","21.88","1543999923455"
"9120","77.07","1544001289762"
"9120","42.93","1543969218764"
"9120","98.18","1543983942139"
"9120","14.29","1543982056961"
"9121","83.01","1543969765874"
"9121","47.92","1544003687998"
"9122","82.70","1543961717085"
"9122","99.07","1543965237983"
"9122","63.08","1543980067307"
"9122","18.84","1543984771217"
"9122","39.82","1543966370435"
"9123","50.53","1544014602793"
"9123","1.07","1544012369969"
"9123","71.50","1543984066549"
"9124","63.58","1544014248483"
"9124","99.89","1543954049134"
"9124","24.35","1543946076948"
"9124","10.70","1543949036730"
"9124","78.38","1543985754929"
"9125","59.08","1543995016891"
"9125","2.60","1543944310178"
"9125","53.18","1544020311798"
"9125","67.18","1543989641069"
"9126","15.85","1543942521766"
"9126","88.35","1543984324188"
"9126","38.52","1544000373526"
"9126","9.99","1543981099081"
"9127","65.06","1543980394344"
"9127","35.22","1543958396496"
"9128","34.27","1543953260191"
"9128","40.28","1543988441710"
"9128","42.68","1544010862175"
"9128","7.90","1543970688192"
"9128","90.40","1544000168171"
"9129","25.71","1543989528908"
"9129","28.57","1543962147006"
"9129","80.07","1544001119871"
"9130","86.19","1543967521715"
"9130","40.40","1543978036320"
"9130","90.46","1544002969101"
"9130","94.11","1543982580524"
"9131","59.18","1543947383037"
"9131","89.85","1543989527830"
"9131","4.48","1543972546505"
"9131","39.86","1543989165797"
"9132","37.07","1543959269802"
"9132","80.55","1543970796586"
"9132","17.69","1543983383281"
"9132","45.88","1544004342827"
"9133","73.81","1543956602327"
"9133","9.25","1543983814502"
"9133","46.65","1543952882420"
"9133","29.82","1543959405707"
"9133","41.75","1543988191244"
"9134","19.88","1543970865190"
"9134","74.57","1544022341561"
"9134","35.38","1544004799021"
"9134","47.26","1544001781188"
"9134","15.34","1543981014856"
"9135","88.66","1543953749667"
"9135","52.60","1543944854579"
"9135","92.94","1544007743228"
"9135","22.55","1543981330013"
"9135","87.30","1543972431644"
"9136","19.54","1543942896682"
"9136","46.98","1543951977027"
"9136","3.77","1544017837252"
"9137","90.17","1543980857060"
"9137","74.20","1543965037320"
"9137","37.09","1543944336289"
"9137","61.62","1544005007103"
"9137","59.50","1544011181749"
"9137","72.51","1544020954914"
"9138","61.16","1543992117085"
"9138","91.92","1543993310507"
"9138","15.80","1543942794221"
"9138","34.70","1544002417525"
"9138","7.63","1543971643884"
"9138","19.45","1543950658084"
"9139","21.70","1543953147016"
"9139","52.24","1544015155252"
"9139","14.05","1543959071158"
"9139","85.45","1544017761026"
"9139","54.84","1544016002378"
"9140","2.13","1543990648885"
"9140","23.10","1543994477143"
"9140","62.02","1543968258949"
"9140","14.66","1543981402087"
"9140","37.81","1544014563261"
"9141","71.70","1543951751925"
"9141","26.76","1543947783015"
"9142","17.80","1544007787201"
"9142","13.92","1544008718705"
"9142","75.66","1543946749972"
"9142","14.95","1544011142567"
"9143","66.60","1543982964822"
"9143","54.91","1543980876064"
"9143","3.27","1543940936042"
"9144","96.21","1543974736343"
"9144","22.76","1543981835888"
"9145","2.11","1544016355480"
"9145","32.79","1544010535195"
"9146","88.04","1543988681512"
"9146","76.99","1543954786931"
"9146","11.53","1544022310039"
"9146","47.10","1544017084687"
"9146","61.24","1543998127187"
"9147","66.90","1543979717791"
"9147","80.18","1543998199888"
"9147","20.33","1543954442847"
"9147","64.58","1544021699787"
"9148","83.80","1543950362805"
"9148","74.82","1543981705034"
"9149","84.77","1544017098373"
"9149","17.92","1543994953660"
"9149","89.89","1543983949491"
"9150","63.84","1543972766183"
"9150","4.62","1543992253934"
"9150","22.60","1544003916309"
"9150","35.98","1543950138196"
"9151","14.59","1543995180418"
"9151","44.48","1543948722477"
"9151","17.64","1544010073429"
"9151","29.94","1543947000314"
"9152","20.33","1543949860925"
"9152","37.00","1543940128028"
"9152","44.94","1544018618198"
"9152","52.49","1543952430012"
"9152","98.24","1544011014711"
"9153","25.00","1543991259986"
"9153","29.19","1543948985133"
"9153","20.47","1543943542250"
"9153","57.88","1543972312306"
"9153","13.26","1544016743408"
"9153","25.50","1543977269704"
"9154","51.74","1544002713848"
"9154","28.36","1543940734140"
"9154","66.90","1544001666865"
"9154","55.24","1544018060264"
"9155","16.71","1544023722092"
"9155","62.08","1543988665237"
"9156","99.34","1543991267065"
"9156","68.96","1543952185112"
"9157","35.02","1544022539383"
"9157","14.03","1544002553102"
"9157","8.91","1543970738728"
"9157","77.21","1543975995433"
"9158","86.59","1543950882811"
"9158","69.22","1543961168459"
"9158","59.51","1543973897947"
"9159","99.36","1544011635549"
"9159","24.10","1543982167998"
"9159","2.42","1543958402104"
"9159","2.17","1543950837824"
"9159","14.03","1543947074769"
"9160","20.87","1544022076219"
"9160","61.53","1544015002226"
"9160","29.99","1543973133472"
"9160","25.93","1543940394752"
"9160","50.01","1543971560972"
"9161","60.15","1544025111219"
"9161","12.38","1544021540228"
"9162","54.60","1543983598882"
"9162","93.64","1543997404128"
"9163","83.81","1543977538177"
"9163","44.19","1544018531594"
"9163","66.63","1543961024205"
"9163","4.87","1543942109039"
"9164","35.97","1543974627008"
"9164","61.71","1543984937336"
"9164","57.16","1544003378328"
"9164","73.07","1543980133176"
"9164","11.99","1544011233267"
"9165","43.42","1543965272245"
"9165","87.38","1543953290259"
"9165","40.03","1543983568476"
"9165","61.70","1544024225389"
"9166","60.75","1543969153840"
"9166","82.54","1544022547587"
"9166","18.12","1543959245097"
"9166","9.51","1543974565910"
"9166","77.13","1544002887301"
"9166","18.22","1543962594146"
"9167","92.28","1543942419863"
"9167","35.15","1543960701067"
"9167","97.14","1543966920266"
"9168","19.52","1543964480447"
"9168","99.84","1544017153808"
"9169","26.90","1543957311931"
"9169","89.07","1544003626326"
"9169","75.12","1543961278964"
"9169","8.49","1543969649099"
"9170","56.81","1544012308809"
"9170","73.77","1544005552950"
"9170","31.14","1543941485698"
"9170","15.64","1544002312356"
"9170","45.04","1544000889608"
"9170","17.89","1543948433299"
"9171","49.35","1544006626020"
"9171","64.67","1544011965808"
"9171","19.40","1544025858282"
"9171","45.92","1544011471641"
"9172","79.62","1543967766195"
"9172","72.11","1544016106739"
"9172","24.67","1543977450740"
"9172","40.05","1543963498122"
"9173","63.85","1543997932353"
"9173","31.63","1544000763702"
"9173","11.45","1543961000813"
"9173","8.28","1543942426046"
"9173","22.57","1543983995373"
"9174","39.12","1543996202815"
"9174","95.96","1544025009735"
"9174","73.21","1543954167095"
"9175","89.37","1543953912945"
"9175","89.55","1543947034162"
"9175","92.22","1543965675730"
"9176","16.47","1543941950770"
"9176","49.07","1543983879253"
"9176","14.24","1543968401958"
"9177","16.21","1544016334726"
"9177","45.65","1543940871290"
"9177","73.60","1543999782419"
"9177","1.43","1543968209793"
"9177","61.58","1543944353462"
"9177","45.09","1543994024684"
"9178","18.17","1543960430717"
"9178","4.96","1544025192041"
"9179","47.46","1543994613012"
"9179","20.76","1543964729875"
"9179","29.06","1543953250853"
"9179","34.43","1543967782191"
"9179","89.36","1543987177409"
"9180","80.21","1543978515580"
"9180","88.50","1544003045688"
"9180","61.83","1543941867143"
"9180","60.71","1543963007172"
"9180","59.39","1544021458812"
"9180","53.17","1543957314791"
"9181","14.66","1544019237408"
"9181","2.25","1544017388543"
"9181","25.82","1543981855661"
"9181","68.80","1544005399607"
"9182","39.97","1543975533058"
"9182","18.67","1543972094216"
"9182","62.93","1544002938430"
"9183","67.70","1543985955093"
"9183","33.41","1543968501158"
"9183","87.45","1544018530439"
"9184","34.09","1543990134820"
"9184","82.14","1544024488557"
"9184","76.45","1544019945977"
"9184","61.91","1544005290572"
"9184","97.94","1544000065948"
"9184","8.59","1544018115814"
"9185","80.58","1543947328634"
"9185","20.02","1543971917119"
"9185","44.55","1543942740916"
"9185","98.27","1544014512953"
"9185","1.34","1543975545495"
"9186","43.21","1544010963294"
"9186","28.01","1544017948652"
"9186","20.58","1544023230857"
"9187","10.86","1543957321797"
"9187","32.32","1544017517285"
"9187","64.60","1543977115744"
"9187","42.53","1543997937277"
"9187","86.05","1543951449744"
"9188","56.47","1543979012713"
"9188","59.77","1543996320888"
"9188","87.76","1543956240052"
"9189","67.20","1543982930503"
"9189","76.68","1543997142254"
"9189","32.50","1543987863144"
"9189","60.58","1543988867105"
"9190","53.73","1543976369052"
"9190","44.79","1544013095048"
"9190","87.36","1543961336080"
"9190","76.94","1543972012213"
"9190","19.69","1544018555172"
"9191","34.43","1544003186060"
"9191","8.95","1544023969725"
"9192","15.01","1543946048969"
"9192","64.21","1544024340551"
"9192","93.30","1544022659463"
"9192","95.54","1543980795426"
"9192","30.96","1543998626679"
"9193","94.15","1544024454882"
"9193","38.63","1543973797002"
"9194","16.54","1543997933736"
"9194","95.44","1543949719395"
"9194","91.49","1543949347797"
"9194","68.66","1543994973478"
"9195","98.88","1543967695427"
"9195","26.34","1543987932712"
"9195","10.87","1544016139835"
"9195","70.83","1544001388986"
"9195","41.15","1543961973641"
"9195","24.86","1543966164523"
"9196","84.55","1543946477685"
"9196","18.55","1544008089841"
"9197","76.91","1543974498726"
"9197","94.02","1543965480902"
"9197","55.08","1544000403052"
"9197","27.57","1544011991836"
"9198","74.82","1543978481065"
"9198","86.02","1543987755998"
"9198","93.91","1543981637890"
"9198","33.22","1543975973960"
"9198","64.11","1543973871393"
"9198","58.13","1543961532251"
"9199","50.76","1543947417448"
"9199","16.74","1543956700184"
"9199","32.66","1543983753449"
"9199","4.50","1543978194824"
"9200","14.14","1543970375330"
"9200","72.91","1543981378511"
"9200","9.95","1544018215272"
"9200","85.62","1543979042641"
"9200","14.64","1543981414190"
"9201","43.69","1543943307936"
"9201","30.50","1544000027112"
"9201","14.38","1543972219156"
"9202","28.39","1543964840358"
"9202","75.00","1543996278324"
"9202","10.25","1544008305146"
"9202","51.71","1543956201178"
"9202","51.23","1543959249147"
"9203","14.75","1543965634560"
"9203","94.93","1544004126651"
"9204","56.75","1543977903984"
"9204","19.23","1543950622448"
"9204","2.15","1544004220240"
"9204","87.18","1543968901434"
"9205","22.30","1544018777555"
"9205","68.07","1544021282935"
"9205","8.80","1543975612159"
"9206","25.18","1544008058223"
"9206","63.16","1544002050655"
"9206","16.27","1543968294928"
